ID_REF,GSM1583224,GSM1583225,GSM1583226,GSM1583227,GSM1583228,GSM1583229,GSM1583230,GSM1583231,GSM1583232,GSM1583233,GSM1583234,GSM1583235,GSM1583236
55220,2.657522755,5.290653329,4.249332715,2.371721061,3.75382792,2.487002188,2.324784194,4.254244078,2.851742604,2.538424162,2.559173073,2.559173073,2.443640544
55222,2.314477438,2.352273695,2.323317458,2.304110019,2.304110019,2.315679537,2.304110019,2.304110019,2.304110019,2.304110019,2.365232217,2.304110019,2.304110019
55223,2.370031793,2.327041031,2.51281027,2.385796989,2.327041031,2.327041031,2.3952357,2.393653941,2.321597775,2.344419716,2.327041031,2.329964038,2.327041031
55224,2.302335427,2.302335427,2.302335427,2.302335427,2.302513778,2.302335427,2.302335427,2.302335427,2.302335427,2.632611479,2.33290372,2.302335427,2.302335427
55225,4.398670522,4.388771645,4.259690595,4.502597785,4.501088202,4.566332621,4.264898389,4.5471704,4.6837629,4.826517547,4.440462933,4.70684429,4.417640542
55226,6.355855496,6.674182239,6.119066624,5.722188824,6.379244608,6.139065162,6.396451196,6.375743796,6.289930593,6.65505316,6.630603945,6.468598802,6.856809999
55227,5.55569976,6.438208945,6.388740658,5.272410321,6.276663667,6.147268021,5.958487563,5.260813457,6.045127155,5.24783387,5.448707926,6.01786133,5.640558
55228,6.366822808,2.515883166,5.690831149,4.559164023,4.487886435,2.552812699,2.429638187,4.512414087,4.920116271,6.064341343,4.925463069,2.552812699,3.773431467
55229,4.794801011,4.966844835,4.864385623,4.749462792,4.927836288,4.690994189,4.565030762,4.726001729,4.643380902,4.574891698,4.436952721,4.54796429,4.574891698
55230,4.10044473,3.693204168,3.799635686,3.859448957,4.129172156,3.752666415,3.806322016,3.736934519,3.519258862,4.17419916,4.084821145,3.967471875,4.457650194
55231,2.305128337,2.305128337,2.305128337,2.305128337,2.305128337,2.556767109,2.305128337,2.302335427,2.588761838,2.305128337,2.385009223,2.374764845,2.305128337
55233,8.520135242,8.42325484,8.511206922,8.673831841,8.22317515,8.88655423,8.836179384,8.651771865,8.645840626,8.221204549,8.460166329,7.762850526,8.744307973
55234,6.524332781,6.217069594,6.509783793,6.448517631,6.448178403,6.143310976,6.302412917,6.64227372,6.437899975,6.396477396,6.470872566,6.400948818,6.419345621
55236,4.636414968,4.799890204,4.684644183,4.999131435,4.696976097,5.087584901,5.012225404,4.594268896,4.769885217,4.624156231,4.635030194,5.628191907,5.005380751
55237,3.692886213,3.718029001,3.765225414,3.491822764,3.765225414,3.692886213,3.765225414,3.692886213,3.726057225,4.036720501,3.779294183,4.441679986,3.765225414
55238,2.730378082,2.749409804,2.768685901,2.716451925,2.716451925,2.761608668,2.821958806,2.754966468,2.716451925,2.704872033,2.716451925,2.57519631,2.839429289
55239,5.41130312,5.308575391,5.008607846,5.095970465,5.4247698,5.38059277,5.289089792,5.526234723,5.050431569,4.933920813,4.953160167,4.891342968,4.858745121
55240,7.567575341,8.830059554,8.487603528,7.489224109,8.029023878,8.093908728,6.913474776,8.177708042,8.340249483,8.487432813,8.063035999,8.036093608,7.705741191
55243,2.35427629,2.302335427,2.302335427,2.387629417,2.940593889,2.302335427,2.302335427,2.302335427,2.302335427,2.69432229,2.302335427,2.345299693,2.302335427
55244,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,3.168980011,2.561183505,2.302335427,2.302335427,3.761811688
55245,4.17555973,4.07621633,3.717343317,4.213764206,4.02830035,4.251821182,3.847212389,4.138080471,4.189222728,4.014728084,4.383609836,4.399437384,3.984179356
55246,7.600714483,7.738796647,7.173310925,7.643151849,7.363344936,7.447904671,7.457560594,7.434971805,7.604980647,7.493836559,7.174749486,7.034905335,7.36700283
55247,2.302335427,2.302335427,2.307026499,2.302335427,2.302335427,2.302335427,2.369234193,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.313792664
55248,3.198039092,3.292767552,3.44509453,3.315510972,3.537045002,3.921040581,3.71823217,3.44509453,3.846702538,3.758035199,3.565701221,3.357475197,3.73197233
55249,6.201924586,6.208006404,5.8015129,5.162159635,5.571499732,6.683033212,6.555818956,6.556171978,6.31943532,6.416173785,6.021816381,5.792956508,5.601444501
55250,6.227238774,6.078556225,6.387832713,6.084171344,6.328610076,6.113291006,6.034778387,6.156636516,6.094905819,5.948642781,5.904420035,5.990136569,6.176267013
55251,5.171433096,5.187049113,4.988405586,5.124841767,5.209487256,5.167624208,5.083029895,5.417288913,5.099091517,5.087309406,5.057869314,5.063262213,5.218083025
55252,4.920074382,5.178296101,5.024491049,5.136589542,5.146043026,5.139221583,5.347015104,5.163078868,5.197540461,5.113712264,5.143518552,4.966227858,5.197912382
55253,4.38244687,4.912093946,4.250722688,4.38244687,5.518856067,4.909663822,3.827020092,4.649260317,3.743046047,4.432730397,3.79540985,4.38244687,4.512824364
55254,5.594122237,5.428302404,5.235267664,5.560863323,5.464064702,6.166657768,5.492459829,5.597845197,5.648405709,5.54689849,5.413138818,6.089490583,5.99252177
55255,6.986934471,7.040213697,6.563516552,6.877222455,7.414499835,6.854286191,6.579334506,6.885028581,7.128375319,7.400789053,6.862535774,7.2361474,7.561858724
55256,6.619948535,6.271325807,6.572534121,6.777707406,6.243505444,6.270850278,7.075662579,7.101112466,7.20315608,6.540704319,6.854392194,6.354391749,6.687310262
55257,4.257621432,4.257621432,4.663629868,4.100409437,4.113596951,4.257621432,4.679413701,4.337016984,4.325552694,4.394712013,4.257621432,4.257621432,4.115525461
55258,2.659566041,2.823794235,3.811296305,2.568643226,2.705406314,2.932989041,2.679235737,2.959362035,2.563187249,2.563187249,2.51564825,2.46810861,2.921804592
55259,9.390078034,9.945948162,9.678038676,9.145605763,9.232304201,9.59803714,8.952178445,9.164637164,9.596149177,9.745289325,9.727063264,9.371179459,9.540804619
55260,2.302335427,2.348860192,2.305212157,2.325026462,2.321383496,2.302335427,2.309796274,2.302335427,2.303258933,2.303942796,2.302335427,2.302335427,2.383730501
55262,6.288665438,6.50572235,6.485609079,6.679176512,6.275346979,6.420346976,7.570888385,6.247564176,6.381392855,6.247492321,6.442710099,6.230867314,5.840989735
55266,4.824937991,4.824992827,4.928305513,4.76854587,5.523704301,4.903699491,4.673813007,4.969342382,4.885702821,5.106234493,4.922998037,4.807138067,5.245084038
55267,3.698335532,3.514913924,3.698335532,3.698335532,3.698335532,3.698335532,3.698335532,3.652766216,3.285499241,3.698335532,3.698335532,3.698335532,3.698335532
55268,6.580027599,6.514715381,6.807391446,6.289475202,7.247988627,6.478390903,5.996898312,6.720606093,6.23722658,5.929324614,6.151656459,5.900363765,6.243614642
55269,5.421135118,5.717346439,5.552184696,5.450513165,5.662718375,5.417118524,5.535544547,5.456481786,5.54770454,5.826556773,5.852122406,6.358140116,6.144998999
55270,6.214393574,6.078017294,6.340056177,6.13081394,6.047175002,6.636584919,6.714980575,6.132878786,6.878094091,6.147289723,7.002110692,5.569034391,6.158124046
55272,7.722080073,7.568216392,7.571654387,7.744434512,7.191697278,7.371864783,7.777104621,7.575507801,7.371864783,7.638802835,7.514350354,7.539506395,7.37152949
55273,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55274,6.126048423,6.525964245,6.43381173,6.274528542,6.450388806,6.327752804,5.898230567,6.654709602,6.164748657,6.327266624,6.062857478,6.021189125,6.372271729
55275,3.86872382,3.974247724,3.83150718,3.911914695,3.895687361,3.903299249,3.747033626,3.713766366,3.714877477,3.78923174,3.671414787,3.533584726,3.860530118
55276,5.221360957,5.040696452,4.493881964,5.216786669,4.433622046,5.308986636,5.166101043,5.03301489,5.460203447,5.22652483,5.147228832,4.670371686,5.478080218
55277,3.432522407,3.565760512,3.761560943,3.639598015,3.419118185,3.776682152,3.141024316,3.689846406,3.480381887,3.480249614,3.426033248,3.416455452,3.393321882
55278,3.44415814,3.211341023,3.549905023,3.487397449,3.731111185,3.747190679,3.448157494,3.62543493,3.493329042,3.626453694,3.773191631,3.6164037,3.73778036
55279,3.420530222,3.416859033,3.428834136,3.575409084,3.406007161,3.563147473,3.340195098,3.727140274,3.617028348,3.757048208,3.367173338,4.140940268,3.838392601
55280,4.747699119,4.297737774,4.908114488,4.701051222,5.357391068,4.693849845,4.896173978,4.639667668,4.515437252,4.555784418,4.758852583,4.969987024,4.687547077
55281,4.152357679,4.50438778,4.090135934,4.602825574,3.512730339,3.888416158,4.755552446,4.16306466,4.217162523,4.152357679,3.679635087,5.395153322,4.710113025
55282,5.476020946,6.033806335,5.874034751,5.879446311,6.140605858,6.349126065,4.245150519,6.497323489,5.901509193,6.634528301,5.889427038,5.522972219,5.592229859
55283,2.312166158,2.302359891,2.333101025,2.302359891,2.322457096,2.302359891,2.310570847,2.30658917,2.302359891,2.302359891,2.302359891,2.303661521,2.302359891
55284,4.280073889,4.369037748,4.379552842,4.491812537,4.444918097,4.696333174,4.535550829,4.633644198,4.452006782,4.450043132,4.330485278,4.238668121,4.734578388
55285,5.345502222,5.230316711,5.352685741,5.846077822,5.334951658,5.409588559,5.062903447,4.910229047,5.408564916,5.304246701,5.348405841,5.531807335,5.231486999
55286,6.750780925,7.191428194,7.105284222,7.543227442,7.089286431,8.176733811,8.191536633,6.726739348,7.152102309,6.752390401,6.48026361,7.280617427,7.124110036
55287,2.680218143,2.947370163,3.031679376,3.101241489,2.63457848,3.230605033,3.080227032,2.535177016,3.154320525,2.689683885,2.966386651,2.600314931,2.629205423
55288,4.850115244,4.445133854,4.431885977,4.591323547,4.726488337,4.68207958,4.734946299,4.679085927,4.592599646,4.925447032,4.626435625,4.851570981,4.930497595
55289,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.303090253
55290,3.537389665,3.581704149,3.892768256,3.871501886,3.55544286,3.585568611,3.639439199,3.534903447,3.821609629,3.540758472,3.654959458,3.527892999,3.550801727
55291,6.335135464,6.057380267,5.764193455,5.978477118,6.143814529,6.172763617,5.935865759,6.006268478,5.864347262,5.991416537,6.050019736,6.059263444,6.066884044
55293,4.955980625,4.752858888,4.533931668,4.746475751,4.983038961,4.850396647,4.672850228,4.376389971,4.636360009,4.458369606,4.645435483,4.346340756,4.633562637
55294,6.364410331,5.974542582,5.983462227,6.205262915,6.182955605,6.159415988,6.053178562,6.064110894,6.054854404,5.947859747,5.614028911,6.287312773,6.231263894
55295,2.302335427,2.302335427,2.302335427,2.302335427,2.364364765,2.395498494,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55296,7.352768079,7.341515483,7.424968263,7.342683701,7.162902739,6.971513805,6.725181884,7.609934833,7.461954063,7.497918324,6.954358672,7.533937919,7.234092581
55297,5.219078099,5.451948885,5.460339773,4.897330639,5.521718223,5.420132995,4.970054657,5.611233323,5.186878255,5.315431424,5.546744733,5.064920476,5.069355889
55298,2.302335427,2.453594279,2.302948493,2.302948493,3.3453176,2.320276204,2.302948493,2.302948493,2.314683716,2.302948493,2.806545635,2.541869869,2.626686939
55299,3.801596445,4.017144816,4.017144816,4.337925439,4.357706255,4.146855659,4.024824421,4.381510288,4.528340137,4.01940791,4.017144816,4.555519225,4.016449706
55300,7.886771184,7.713655304,7.669825546,7.716525219,7.43380195,7.855445833,7.895477388,7.709835993,8.002557465,7.58627286,7.920757071,8.016513978,8.131533978
55301,2.302469104,2.380884362,2.358821345,2.302409265,2.30234223,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55303,2.874170089,2.855970118,2.306549574,2.314764657,2.314764657,2.702751182,3.036476244,2.314764657,2.468425993,2.380264596,2.302335427,3.479584639,3.474679669
55304,3.792782777,3.676146524,3.681904135,3.454883701,3.403345023,3.9457745,3.298728029,3.547090088,3.370137542,3.679057661,3.613479103,3.855201691,3.672981745
55308,3.797508448,4.175909871,4.144028168,4.245347149,4.530067083,3.813715792,4.806124091,4.12943501,4.547278583,3.792456186,4.372154368,3.821330191,4.278708426
55311,6.078550089,5.983869146,6.936526764,6.080700245,5.909920428,5.602235913,6.327422304,5.770830039,6.36524045,6.051575209,6.516730482,5.313841744,5.755561013
55312,6.882510271,6.893882958,6.698521895,6.570051897,6.290199105,7.565975216,7.509437552,7.379102828,7.353239077,6.901460938,6.887466819,6.256305214,7.239440167
55313,5.032509909,5.376686325,5.984136963,5.985519978,5.488362156,5.474955285,6.396765485,5.133717761,5.41969247,5.197250045,5.42484439,4.612336333,5.297731389
55314,3.875666898,3.294882624,3.723780645,3.66567304,3.628050214,3.96499904,3.586711389,3.652265308,3.869095783,3.761531811,3.509368464,3.617544575,3.845394617
55315,4.199359261,3.959531509,4.076992557,3.911594155,3.919802469,3.911594155,3.911594155,3.911594155,3.114777571,4.317894406,3.911594155,2.915787134,4.361949761
55316,5.818105139,5.818105139,5.360553977,5.88562097,5.850306333,5.89567113,5.818105139,5.818105139,5.742156261,6.125810305,5.707223147,5.818105139,5.818105139
55317,2.838582851,2.800318736,2.500639686,2.329064421,2.329406035,2.690561123,2.329406035,2.604375776,2.329406035,2.330932081,2.329406035,2.317999305,2.329406035
55319,4.821551378,4.727343374,5.005096374,5.005096374,4.5185291,4.880036717,5.005096374,4.892509604,5.564696831,5.005096374,5.061137275,4.99589585,5.0202691
55320,4.863263442,4.686436871,4.777808504,4.920286981,4.796869618,4.802317162,5.15764699,4.869520554,4.841839475,4.974882636,4.718349992,4.929947328,5.08086512
55321,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55322,5.407717473,5.737346471,5.544672673,5.756738216,5.446581773,6.383209817,5.543839385,5.951290508,5.960587455,5.363920074,5.576387678,5.254386044,5.991651309
55323,4.808295585,5.083079067,5.472274388,4.72032179,5.067226486,4.541800527,4.511037483,4.859819445,5.213767611,4.706099319,4.988825886,4.384613866,4.649738264
55324,3.994553254,3.868057719,4.067687935,4.047626026,4.424589176,3.914755029,4.426228693,4.029722636,4.476877662,4.073191971,3.914755029,4.249303586,4.180042924
55325,7.362219734,7.19059172,7.036808454,6.967889464,6.622709637,6.88406005,6.925595154,7.082842738,6.859198109,7.361996977,6.946855517,7.068268323,6.719430086
55326,4.140658714,4.007818844,4.338267097,4.129291487,3.988732022,4.373615198,3.759781525,3.955204127,4.110476357,4.169543911,4.009394421,3.869112405,4.045715839
55327,7.496199499,7.033280535,6.997875863,7.012019288,7.114159418,7.326983784,7.076578407,7.510923027,7.270366349,6.764325685,6.921456898,6.227615175,7.056050681
55328,9.697871748,10.35737598,9.910708135,9.16406426,9.704092654,9.550778928,8.724411858,10.04275267,9.271497078,10.19008866,9.48486628,10.69249523,9.840344209
55329,10.09342728,10.3761058,10.26204295,9.962623646,9.878358094,10.0953118,9.88071158,10.45597104,10.27204136,10.31466745,10.32035584,10.08245234,10.15586613
55330,3.653867432,3.496424656,3.426122817,3.710381686,3.428044845,3.437783393,3.607408221,3.440424553,3.529233901,3.415723227,3.55186099,3.437783393,3.403528049
55331,4.576295469,4.012068002,4.549752687,4.24795786,4.951962116,5.047194818,4.525971366,4.839443216,4.253351083,4.468877021,4.91147383,3.955280035,5.934876828
55332,4.37321731,5.378753511,4.754312815,5.036064997,5.707170828,4.89979207,5.568862583,3.688268955,5.457079186,5.623349825,4.314896403,4.706989085,5.162582308
55333,6.290200345,6.084180354,6.333222346,6.496032099,6.318477526,6.704474814,6.340759944,6.288533232,6.548458673,5.960784707,5.930677813,5.904653348,6.246894186
55334,6.177663445,5.935384279,5.81253878,5.881066906,5.780745251,6.180989888,5.896121534,6.109225541,5.67392484,5.786799837,5.843962738,5.775776105,5.957584908
55335,3.378962511,3.163789123,3.345587781,2.355201514,3.137523623,3.13631407,3.24741817,3.137523623,3.276813962,3.318536254,3.147161338,3.139921154,3.185375938
55336,2.313992829,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.304716401,2.302335427,2.302335427,2.302335427
55337,5.644352647,5.895259099,5.913787945,5.675726177,5.301337644,5.627399922,6.14094689,5.627656704,6.039496586,5.525432747,5.681393264,7.273979052,5.733152872
55338,3.996183032,4.059517428,3.949499143,4.045684638,3.852171383,4.001946165,3.883518784,4.129535699,4.020568219,4.056026898,4.144308086,4.329954607,4.148566484
55339,4.551051048,4.524170122,4.548684123,4.590349594,4.551333065,4.42399256,4.288913325,4.719249152,4.556686474,4.525101807,4.511489849,4.899493596,4.65552338
55340,2.459528145,2.456914438,2.389657909,2.504619094,2.854597438,3.352439088,3.535196731,2.44278466,2.489367339,2.424172041,2.452332646,3.613933869,2.458907938
55341,6.462672227,6.834415243,6.972002406,7.275195034,6.898507181,7.037000607,7.946470791,6.634569259,7.277482383,6.961629079,6.242249116,6.815292621,6.72737161
55342,7.669481088,7.952146805,7.82197968,7.531950845,7.80418225,7.593695731,7.134939042,7.834250838,7.971490913,7.986880346,7.357626971,8.011008036,7.547620709
55343,4.134380993,4.403770556,3.840059337,4.580527413,4.25805176,4.517925963,5.443908901,3.882948379,4.135071448,3.847137433,4.278863419,4.130027735,4.192730296
55344,2.833559148,2.377119911,2.37995698,2.376412818,2.715127796,2.376412818,2.352588856,2.640040255,2.376412818,2.417026537,2.427920166,2.364595267,2.376412818
55345,3.692086415,3.656289342,3.947753374,3.557325912,3.791903199,3.829032947,3.782106597,4.441467086,4.175217737,3.857301254,3.78648723,4.022416755,3.830631723
55346,3.269380182,3.268916531,3.376246073,3.248522307,3.302940772,3.331529917,3.28179756,3.504491695,3.335091952,3.341831835,3.300658221,3.492223393,3.87018838
55347,8.356034902,8.343188738,8.338746445,8.111610307,7.86405975,8.36912268,7.825369374,8.220547138,8.381489446,8.10428332,8.414321767,7.936990973,8.317543596
55349,2.800897312,2.74778086,2.786173894,2.725048929,2.751338686,2.778018895,2.720817772,2.628964903,2.770921961,2.689935802,2.731467402,2.748453511,2.839627512
55350,6.944969653,7.010332233,6.887259519,7.207915496,7.097259299,7.460280877,7.291054871,7.12541925,6.29899886,6.507980491,4.855353269,7.927360886,7.321322077
55351,2.302335427,2.302335427,2.302335427,2.3297247,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55352,8.552875389,9.031844075,8.159175264,8.5286295,7.906751719,8.274867785,8.726959666,8.265871231,8.619722695,8.514342782,8.468959872,7.211405085,7.890358912
55353,6.805817181,6.127518977,6.275795945,6.78262504,6.506557182,6.705342358,6.629846692,7.323357099,6.691852345,7.097810152,7.127420973,6.49867321,6.836972075
55354,2.312672582,2.312672582,2.312672582,2.311453135,2.312672582,2.312672582,2.315461288,2.312672582,2.311453135,2.312672582,2.398739856,2.387707663,2.357409968
55355,2.457662508,2.467623427,2.337867758,2.418398751,2.337867758,2.343495221,2.337867758,2.337867758,2.337867758,2.337867758,2.546558385,2.31250305,2.337867758
55356,3.654979929,4.029434814,4.303338169,3.670066259,3.702709168,3.191073769,3.191073769,3.659678686,4.11583751,3.698960803,3.671583111,3.586416045,3.65696516
55357,3.842100154,3.046652322,3.046652322,3.590870526,3.061867221,3.112497977,3.046652322,2.964187023,3.058978236,3.230177458,3.046652322,3.076803962,3.106140448
55359,5.491168951,5.406566795,5.958276622,5.557748625,4.891466694,5.977010077,5.872685939,5.491827146,5.761349731,5.100299483,5.502137445,5.642946426,5.472569039
55361,4.867943953,4.597618242,4.137709726,4.292574499,4.546065709,3.55569228,3.585602129,4.57131764,3.874151868,4.81258072,4.567178474,3.536164395,4.408813506
55362,4.732472004,4.745149755,4.700571241,4.814580601,4.623814483,4.69109619,5.146437863,4.691583158,5.310177948,4.68913557,4.848231166,4.68913557,4.68913557
55363,4.233898524,2.317834931,2.303489116,2.437318612,2.303489116,3.09254139,2.303489116,2.303489116,2.477847805,2.323860474,2.31379061,2.303489116,2.303489116
55364,3.853719311,3.747162338,4.137318729,3.908178821,3.787866858,4.115826384,3.705765607,4.153432742,4.100415298,4.101026262,4.005429711,3.588153135,4.150265647
55365,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,3.391460742,2.302335427,2.377640564,2.302335427,2.302335427,2.302335427,2.302335427
55366,4.664112226,4.691415678,4.638434713,4.428940708,4.827320208,4.682542578,4.241899141,4.581009811,4.472876475,4.697291124,4.352588364,4.644340254,4.791982907
55367,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.38099661,2.302335427,2.302335427,2.315898708,2.302335427,2.302335427,2.302335427,2.302335427
55370,2.427076106,2.349416795,2.363423993,2.351665471,2.454048973,2.353552308,2.392790674,2.353552308,2.380709883,2.404649012,2.349416795,2.435138844,2.43080106
55374,4.943785531,5.659305169,6.136536308,5.594846089,6.155356389,5.573362638,4.009420271,5.956510871,6.699821591,5.933492703,6.013812111,5.672078412,5.070258953
55379,3.470116324,3.715464942,3.506797254,3.687710939,3.308832428,4.174383055,3.875946715,3.656174493,3.908747325,3.682580995,3.897041071,3.604921707,3.928648477
55384,2.429741888,2.438687603,2.446946017,2.466970602,2.698591177,2.403597984,2.435761388,2.437897246,2.480617314,2.902734803,2.435761388,2.460511041,2.381405433
55387,5.078524591,5.336898535,4.869379007,5.140950161,6.613957265,5.445765785,5.613901557,6.073106339,5.933103545,5.092743768,4.882301434,6.232936926,5.824063015
55388,2.322153038,2.322061958,2.322061958,2.323691088,2.322066712,2.322061958,2.580415605,2.322061958,2.322061958,2.322061958,2.473231003,2.322061958,2.322061958
55410,2.315132602,3.101154154,2.938247653,2.307350415,2.314970577,3.421901885,2.690936451,3.689504808,3.410331064,3.242334053,2.314912958,2.302335427,2.601672842
55412,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55415,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.382330851
55421,4.66187799,5.311871695,4.91940962,4.874253771,4.733333633,5.045879278,4.726195591,5.135476277,4.991246657,4.884120987,4.75215113,4.935509128,4.915275533
55422,5.622826226,5.861330675,5.640604109,5.579457294,5.685074417,5.014207638,5.251936107,5.486954284,5.32007207,6.082539178,5.329898356,5.576916853,5.602523673
55423,2.320952094,2.329851638,2.329851638,2.727067937,2.329851638,2.329851638,2.344038675,2.329851638,2.31465873,2.329851638,2.329851638,2.329851638,2.329851638
55425,4.473247012,4.675590808,4.899764473,4.352555219,4.882529826,4.331109003,4.207859349,4.909263506,4.692107886,4.505907587,3.996661929,4.620643557,4.598090557
55432,5.83870578,5.466328796,5.126343111,4.845094334,4.814198961,5.47066554,5.029571167,5.22009644,4.948667525,5.003176407,5.094410044,5.138451149,5.113682976
55435,4.623409155,4.620078329,4.629382783,4.724936555,4.185846222,4.635571455,4.7526863,4.597438344,4.679094596,4.654547705,4.572973618,4.476390854,4.63051233
55437,7.560573261,4.810424917,5.341763422,4.545954239,4.539847766,5.774624299,4.705167164,4.630883466,4.59614986,4.757634723,4.621752824,4.883677777,4.566125192
55448,2.302335427,3.561741433,2.787653737,2.700237307,2.722654863,2.502343058,2.502343058,2.722654863,3.193029512,3.891716985,2.952703489,3.134972323,3.009757085
55449,6.824793849,6.723542365,7.004559562,6.218673321,6.533045581,6.528769612,6.595208943,6.811461795,6.910831139,6.779456989,6.715476228,6.106621162,6.983765535
55450,2.421187405,2.435297044,2.438641101,2.485887129,2.692976958,2.417992447,2.591168716,2.449361936,2.441404839,2.448033942,2.448033942,2.448033942,2.448033942
55451,5.992940207,6.295639362,6.966884179,6.246983059,6.51393979,5.711261333,6.51393979,6.185151619,6.51393979,6.203655186,6.117629003,6.277415951,5.526208677
55454,4.087203359,4.712478579,4.314919811,4.2727249,4.163166895,4.185808267,4.345470568,4.227981059,5.088744089,4.908860546,4.132788094,4.495217314,4.326747574
55460,5.629107321,4.892287343,5.108581309,4.952354004,5.305005943,4.970531068,5.284168125,4.761459581,5.664888589,5.489812838,4.393490544,6.284920892,5.67645528
55466,8.50373133,8.529632597,8.744044081,8.261412548,8.596856649,8.495762597,8.221278902,8.498645382,8.458145158,8.674599701,8.756943747,8.482495644,8.791598281
55471,4.079913109,4.245441512,4.413679445,4.143149783,4.400596686,4.295070289,4.1404882,4.324579548,4.171807919,3.986105557,4.376842382,4.204247476,4.335685435
55472,4.834762126,5.207844744,4.829936993,5.440063452,6.243934957,5.282736795,4.688723426,5.702223932,5.411115833,5.436729685,5.618937607,5.513973124,6.366761942
55478,2.548224405,3.041005023,2.92993169,2.514503183,3.09567407,2.758563275,2.542761701,3.890595115,2.762862438,2.556589929,2.400661906,3.472010718,3.811158692
55486,6.183193763,6.14234106,6.170962618,6.124340766,6.525320369,6.249089469,6.382444141,6.417052749,6.037350693,5.881038032,6.131068198,6.085400167,5.853395706
55500,6.536525388,6.923765391,6.778300951,6.285204189,6.767722143,6.527163525,6.157753141,7.033695722,6.704664147,6.565216618,6.248041174,6.868878987,6.842846584
55501,3.860116057,3.860116057,3.859908157,3.867654753,4.001995326,3.860116057,3.72158555,3.54946092,3.265667744,3.860116057,3.860116057,3.860116057,3.85714819
55502,3.851647807,3.851647807,4.044140804,4.377307717,3.6907783,3.851647807,3.868943558,3.851647807,3.859511933,3.851647807,4.177060898,3.80072239,3.851601903
55503,2.443872385,2.443872385,2.453090116,2.443872385,2.622189022,2.443872385,2.446503803,2.443872385,2.443872385,2.443872385,2.776462012,2.443872385,2.443872385
55504,7.68168397,7.629112407,6.932225008,7.752200653,7.439728618,7.770278893,6.848994596,7.520815943,8.137821728,7.399649588,7.833764291,7.345883868,7.858281579
55505,8.187373478,7.737458531,7.138500473,8.075966175,7.308094203,8.249147032,8.812925554,7.583590579,8.091317223,8.020839431,8.05036827,6.896698803,8.006423327
55506,5.834787572,5.913490955,6.133948455,5.670317793,5.799039419,6.047410924,5.640747706,5.708834264,5.8105809,5.828300791,6.184442135,5.641370656,5.827184659
55507,2.302335427,2.302335427,2.302335427,2.307909038,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55508,4.52093911,4.620958325,4.690879976,4.428332099,4.018937138,4.585039122,4.279549501,4.315092154,4.300924205,4.26264419,4.135995309,4.13906252,4.426457933
55509,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.354570384,2.302335427,2.302335427,2.302335427,2.302335427,2.326818068,2.302335427
55510,2.45903781,2.98002518,2.332304983,2.332304983,2.332304983,2.597385631,2.371272273,2.332304983,2.332304983,2.332304983,2.332304983,2.520252815,2.332304983
55511,2.302759074,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55512,3.484162255,3.621486536,3.715597269,3.625034753,3.470198796,3.49282953,4.297261887,3.418187119,3.403110481,3.513750963,3.717960941,3.724132137,3.569552319
55515,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427,2.302335427
55520,4.731607205,4.916908085,5.638616447,4.671345912,5.27564752,4.832691057,4.704021454,5.870372754,5.327519831,5.033175077,4.744056064,5.132679107,4.832587589
55521,2.500013998,2.83332942,2.756521592,2.548824782,2.780764001,2.73961147,2.656884163,2.73961147,2.732846458,2.706841172,2.909518388,2.55248046,2.686425638
55526,4.07086907,4.40150473,3.804711457,4.514592342,4.828748016,4.886116198,4.308415844,4.34360447,4.958674769,4.361592448,5.273550575,4.012749064,4.496091026
